Date,Price,Open,High,Low,Vol.,Change %
2-Feb-12,157.78,158.52,159.39,156.96,183.50K,0.52%
1-Feb-12,156.96,158.24,159.49,156.36,103.80K,-0.64%
31-Jan-12,157.97,157.19,158.34,155.58,128.15K,-0.09%
30-Jan-12,158.11,158.11,160.77,157.19,141.45K,-1.01%
27-Jan-12,159.72,162.43,164.27,159.03,243.89K,-0.54%
25-Jan-12,160.59,161.14,162.61,160.22,90.77K,-0.17%
24-Jan-12,160.86,160.91,162.7,158.84,83.25K,-0.37%
23-Jan-12,161.46,159.03,163.21,158.8,164.58K,0.74%
20-Jan-12,160.27,158.01,161.28,157.65,206.19K,1.73%
19-Jan-12,157.55,151.86,158.29,151.86,551.48K,4.19%
18-Jan-12,151.21,153.92,155.35,150.52,134.13K,-1.65%
17-Jan-12,153.74,149.83,154.2,149.83,161.70K,3.21%
16-Jan-12,148.96,150.11,152.36,148.45,206.22K,-2.35%
13-Jan-12,152.55,148.45,153,148.36,308.79K,3.11%
12-Jan-12,147.95,147.86,149.24,146.25,536.19K,1.10%
11-Jan-12,146.34,145.7,147.21,144.82,803.38K,0.69%
10-Jan-12,145.33,145.19,147.26,144.36,240.20K,0.73%
9-Jan-12,144.27,144.32,144.92,143.03,120.72K,-0.13%
7-Jan-12,144.46,144.32,144.96,143.86,20.81K,0.16%
6-Jan-12,144.23,144.27,144.78,142.85,129.51K,0.03%
5-Jan-12,144.18,147.08,147.9,142.8,128.91K,-2.03%
4-Jan-12,147.17,147.4,147.95,146.06,98.41K,-0.10%
3-Jan-12,147.31,146.25,148.41,145.33,100.68K,1.33%
2-Jan-12,145.38,147.35,148,144.55,54.08K,-1.52%
30-Dec-11,147.63,146.75,149.28,146.39,78.33K,-0.12%
29-Dec-11,147.81,148.45,148.91,145.83,82.88K,-0.22%
28-Dec-11,148.13,145.65,148.82,144.41,133.90K,2.68%
27-Dec-11,144.27,147.08,148.36,143.17,112.91K,-2.28%
26-Dec-11,147.63,146.16,148.22,145.7,184.98K,1.32%
23-Dec-11,145.7,148,152.13,145.24,173.27K,-3.23%
22-Dec-11,150.57,148,151.12,146.34,195.37K,2.19%
21-Dec-11,147.35,143.95,148.82,142.53,451.20K,3.52%
20-Dec-11,142.34,148.41,148.82,141.65,311.45K,-3.52%
19-Dec-11,147.54,148.87,148.87,144.32,159.63K,-0.34%
16-Dec-11,148.04,152.68,156.31,146.43,150.43K,-3.22%
15-Dec-11,152.96,149.83,153.83,146.16,200.68K,2.02%
14-Dec-11,149.93,151.67,153.05,149.33,141.75K,-2.15%
13-Dec-11,153.23,149.65,154.89,147.54,280.13K,2.17%
12-Dec-11,149.97,154.43,154.43,147.35,285.24K,-1.81%
9-Dec-11,152.73,150.75,154.34,149.83,118.61K,-0.12%
8-Dec-11,152.91,155.44,156.45,150.57,112.74K,-2.29%
7-Dec-11,156.5,160.86,162.84,155.39,150.84K,-3.21%
5-Dec-11,161.69,157.92,162.56,157.19,121.13K,2.15%
2-Dec-11,158.29,152.87,159.85,151.72,187.28K,3.55%
1-Dec-11,152.87,151.72,153.51,151.4,151.57K,2.62%
30-Nov-11,148.96,145.15,150.25,144.41,109.23K,2.40%
29-Nov-11,145.47,147.08,148,145.24,98.53K,-0.81%
28-Nov-11,146.66,146.98,147.9,144.82,172.25K,1.66%
25-Nov-11,144.27,146.11,147.81,143.49,303.10K,-1.07%
24-Nov-11,145.83,144.36,146.94,140.92,347.84K,1.27%
23-Nov-11,144,143.12,144.69,139.72,289.64K,0.58%
22-Nov-11,143.17,145.42,145.97,142.48,174.49K,-0.42%
21-Nov-11,143.77,148.91,149.7,143.12,417.85K,-3.93%
18-Nov-11,149.65,152.59,152.59,147.72,168.61K,-1.48%
17-Nov-11,151.9,154.61,156.87,151.26,107.68K,-2.37%
16-Nov-11,155.58,156.27,157.92,154.06,201.84K,-0.41%
15-Nov-11,156.22,159.03,159.03,155.07,156.33K,-1.56%
14-Nov-11,158.7,160.82,162.15,158.11,58.89K,-0.61%
11-Nov-11,159.67,159.94,160.5,157.55,98.69K,-0.40%
9-Nov-11,160.31,164.54,164.54,159.94,75.66K,-1.89%
8-Nov-11,163.39,163.9,165.69,162.52,57.41K,-1.01%
4-Nov-11,165.05,165.09,167.11,163.71,177.57K,0.87%
3-Nov-11,163.62,161.83,164.36,160.5,97.07K,1.11%
2-Nov-11,161.83,162.7,165.09,161.23,63.45K,-0.87%
1-Nov-11,163.25,164.08,166.15,162.7,82.53K,-0.98%
31-Oct-11,164.86,164.54,168.54,164.08,174.35K,0.42%
28-Oct-11,164.17,163.85,165.46,161.23,259.53K,2.50%
26-Oct-11,160.17,159.99,160.86,159.76,53.05K,0.37%
25-Oct-11,159.58,157.42,162.98,155.49,585.91K,1.43%
24-Oct-11,157.33,157.78,158.98,156.77,107.13K,1.12%
21-Oct-11,155.58,157.19,157.19,154.94,73.05K,-1.25%
20-Oct-11,157.55,157.83,158.01,154.48,125.62K,-0.29%
19-Oct-11,158.01,154.71,158.34,154.71,157.23K,2.05%
18-Oct-11,154.84,154.43,156.91,154.02,1.46K,0.00%
17-Oct-11,154.84,159.03,160.63,154.2,388.51K,-2.63%
14-Oct-11,159.03,159.03,162.24,158.57,97.50K,-0.40%
13-Oct-11,159.67,163.16,163.62,159.16,101.81K,-1.92%
12-Oct-11,162.79,161.78,163.71,160.31,320.88K,0.36%
11-Oct-11,162.2,156.77,162.7,156.77,313.99K,3.49%
10-Oct-11,156.73,153.6,157.42,152.18,123.07K,2.34%
7-Oct-11,153.14,154.43,155.62,151.99,91.85K,1.65%
5-Oct-11,150.66,151.07,152.59,149.37,98.99K,-0.03%
4-Oct-11,150.71,151.03,152.13,149.14,110.95K,-0.46%
3-Oct-11,151.4,153.23,153.23,150.75,76.70K,-1.52%
30-Sep-11,153.74,154.8,154.8,151.76,82.28K,-0.68%
29-Sep-11,154.8,154.43,156.59,151.3,227.07K,0.15%
28-Sep-11,154.57,152.59,155.35,151.26,139.34K,1.60%
27-Sep-11,152.13,152.55,152.82,150.57,132.11K,1.07%
26-Sep-11,150.52,153.97,153.97,150.02,98.56K,-1.62%
23-Sep-11,153,150.84,154.8,150.84,159.52K,0.45%
22-Sep-11,152.32,157.19,157.92,151.67,138.68K,-4.13%
21-Sep-11,158.89,158.01,159.94,158.01,113.34K,0.56%
20-Sep-11,158.01,155.58,158.57,155.49,197.73K,1.71%
19-Sep-11,155.35,156.36,158.84,154.66,138.87K,-1.75%
16-Sep-11,158.11,152.13,158.75,151.81,428.39K,4.75%
15-Sep-11,150.94,151.21,151.95,149.05,130.52K,0.31%
14-Sep-11,150.48,150.66,151.4,149.14,138.16K,0.25%
13-Sep-11,150.11,149.83,152.13,149.01,178.29K,0.74%
12-Sep-11,149.01,149.74,149.74,147.17,220.51K,-0.79%
9-Sep-11,150.2,153.97,153.97,149.56,111.64K,-1.62%
8-Sep-11,152.68,154.43,154.43,151.67,131.17K,-0.78%
7-Sep-11,153.88,149.14,154.2,149.14,226.07K,2.95%
6-Sep-11,149.47,151.58,151.58,148.73,209.02K,-1.00%
5-Sep-11,150.98,153.37,154.43,150.29,323.61K,-1.59%
2-Sep-11,153.42,158.11,160.27,152.32,126.56K,-1.56%
30-Aug-11,155.85,156.08,156.36,154.34,108.46K,0.17%
29-Aug-11,155.58,154.43,155.99,153.74,76.02K,1.83%
26-Aug-11,152.78,156.18,156.27,149.51,191.58K,-2.26%
25-Aug-11,156.31,157.19,157.19,154.66,112.11K,-0.03%
24-Aug-11,156.36,157,157.74,155.9,1.71M,-0.67%
23-Aug-11,157.42,162.66,162.66,157,167.74K,-2.03%
22-Aug-11,160.68,159.94,162.38,157.74,78.16K,0.60%
19-Aug-11,159.72,159.03,161.14,156.27,148.11K,-0.03%
18-Aug-11,159.76,163.16,163.16,158.84,79.39K,-0.91%
17-Aug-11,161.23,161.32,163.99,160.08,93.59K,0.25%
16-Aug-11,160.82,161.78,162.7,160.08,59.31K,-0.11%
12-Aug-11,161,165.18,165.18,160.17,147.21K,-1.55%
11-Aug-11,163.53,160.63,164.77,159.94,189.78K,1.51%
10-Aug-11,161.09,158.11,162.98,155.58,364.80K,3.48%
9-Aug-11,155.67,153.51,157.55,152.68,193.53K,-0.76%
8-Aug-11,156.87,156.64,158.7,151.21,180.04K,-0.72%
5-Aug-11,158.01,160.86,161.19,157.46,177.81K,-2.83%
4-Aug-11,162.61,166.75,166.75,161.92,104.66K,-2.48%
3-Aug-11,166.75,166.33,167.21,163.85,163.66K,0.42%
2-Aug-11,166.06,162.61,166.75,161.92,205.17K,2.12%
1-Aug-11,162.61,161.37,164.31,161.37,67.82K,0.34%
29-Jul-11,162.06,162.7,163.85,161.6,132.46K,-0.11%
28-Jul-11,162.24,165,165,161.78,169.63K,-2.14%
27-Jul-11,165.78,167.3,167.3,163.76,101.21K,-0.05%
26-Jul-11,165.87,169.14,170.56,165.28,154.14K,-1.90%
25-Jul-11,169.09,168.22,170.24,167.11,1.51M,0.33%
22-Jul-11,168.54,169.14,171.89,168.03,129.72K,0.22%
21-Jul-11,168.17,170.98,170.98,167.48,563.23K,-1.16%
20-Jul-11,170.15,173.73,174.19,169.69,71.55K,-1.83%
19-Jul-11,173.32,172.26,174.56,171.48,98.17K,1.34%
18-Jul-11,171.02,174.01,174.01,169.87,81.81K,-1.64%
15-Jul-11,173.87,174.19,176.49,173.41,267.91K,0.10%
14-Jul-11,173.69,172.86,176.17,172.86,95.93K,-0.68%
13-Jul-11,174.88,172.35,175.39,171.02,152.37K,1.57%
12-Jul-11,172.17,173.23,174.65,168.26,155.81K,-0.77%
11-Jul-11,173.5,174.74,176.67,172.35,314.01K,-0.61%
8-Jul-11,174.56,173.83,176.77,173.83,305.01K,-0.05%
7-Jul-11,174.65,169.64,175.11,169.64,394.41K,2.81%
6-Jul-11,169.87,170.01,171.62,168.95,84.02K,0.22%
5-Jul-11,169.5,169.14,170.88,167.8,770.49K,-0.06%
4-Jul-11,169.6,170.98,172.77,168.91,128.60K,-0.81%
1-Jul-11,170.98,171.76,173.5,169.64,88.33K,-0.45%
30-Jun-11,171.76,170.15,173.18,168.72,224.37K,0.95%
29-Jun-11,170.15,169.14,170.98,168.22,190.86K,0.99%
28-Jun-11,168.49,169.09,169.09,166.29,135.13K,0.63%
27-Jun-11,167.44,166.29,169.05,165.37,165.36K,0.06%
24-Jun-11,167.34,161.92,170.93,161.92,430.76K,3.55%
23-Jun-11,161.6,161.32,164.17,161,249.20K,0.37%
22-Jun-11,161,161.92,162.66,160.31,76.73K,-0.43%
21-Jun-11,161.69,160.91,162.43,159.12,84.02K,0.83%
20-Jun-11,160.36,164.54,165.46,159.03,143.54K,-2.38%
17-Jun-11,164.27,162.52,164.63,160.17,152.52K,0.93%
16-Jun-11,162.75,160.96,164.91,160.96,86.65K,-0.14%
15-Jun-11,162.98,165.46,165.46,162.33,52.60K,-1.67%
14-Jun-11,165.74,165.41,167.02,165.09,116.20K,0.11%
13-Jun-11,165.55,161.78,166.52,161.51,250.81K,2.27%
10-Jun-11,161.88,163.62,163.62,161.05,179.38K,-1.04%
9-Jun-11,163.58,161,164.27,160.86,230.01K,1.75%
8-Jun-11,160.77,159.16,161.97,159.16,144.10K,1.04%
7-Jun-11,159.12,158.43,159.76,158.34,83.18K,-0.46%
6-Jun-11,159.85,160.77,160.77,158.8,75.40K,-0.29%
3-Jun-11,160.31,161.78,162.79,159.62,98.51K,-0.63%
2-Jun-11,161.32,159.94,163.58,158.98,225.76K,0.43%
1-Jun-11,160.63,155.95,161.09,155.53,364.22K,3.43%
31-May-11,155.3,154.52,156.27,153.56,423.53K,0.47%
30-May-11,154.57,156.27,156.27,153.83,215.83K,-0.41%
27-May-11,155.21,155.39,158.84,154.66,190.73K,-1.03%
26-May-11,156.82,154.38,157.83,153.92,246.39K,1.76%
25-May-11,154.11,154.02,154.43,151.95,180.03K,0.33%
24-May-11,153.6,155.35,156.82,152.5,224.04K,-0.60%
23-May-11,154.52,158.57,158.57,154.25,180.49K,-3.03%
20-May-11,159.35,158.01,160.59,156.45,329.90K,1.85%
19-May-11,156.45,158.11,158.11,155.95,101.35K,-0.32%
18-May-11,156.96,158.11,158.57,155.39,141.81K,-0.11%
17-May-11,157.14,159.94,159.94,155.44,270.19K,-1.73%
16-May-11,159.9,162.24,162.24,158.34,74.22K,-0.63%
13-May-11,160.91,160.77,162.7,159.39,93.67K,0.29%
12-May-11,160.45,162.15,163.62,160.13,188.25K,-1.33%
11-May-11,162.61,165.46,165.6,161.88,171.37K,-1.86%
10-May-11,165.69,160.77,167.94,159.12,718.78K,4.31%
9-May-11,158.84,161.78,161.78,158.57,165.70K,-1.20%
6-May-11,160.77,159.3,161.78,157.46,206.15K,0.78%
5-May-11,159.53,164.36,164.72,159.07,264.16K,-2.89%
4-May-11,164.27,163.44,165.41,163.39,168.63K,0.23%
3-May-11,163.9,168.03,168.03,163.16,166.18K,-1.71%
2-May-11,166.75,167.3,168.59,166.01,147.35K,-0.30%
29-Apr-11,167.25,169.5,169.92,166.47,117.47K,-0.85%
28-Apr-11,168.68,169.73,171.16,167.85,111.20K,-0.89%
27-Apr-11,170.19,171.39,171.99,169.73,68.24K,-0.38%
26-Apr-11,170.84,170.98,171.89,169.46,104.00K,-0.54%
25-Apr-11,171.76,171.76,172.95,171.21,146.08K,-0.02%
21-Apr-11,171.8,171.76,172.81,170.42,149.47K,0.10%
20-Apr-11,171.62,169.14,172.17,169.14,141.12K,1.60%
19-Apr-11,168.91,170.06,170.06,167.94,112.02K,-0.54%
18-Apr-11,169.83,170.06,172.03,168.45,220.06K,-0.32%
15-Apr-11,170.38,171.89,172.63,169.64,183.08K,-1.27%
13-Apr-11,172.58,169,173.18,167.44,222.78K,2.15%
11-Apr-11,168.95,169.6,171.25,165.55,94.47K,0.08%
8-Apr-11,168.82,172.12,172.58,167.99,307.17K,-1.40%
7-Apr-11,171.21,177.23,177.36,170.84,426.80K,-2.61%
6-Apr-11,175.8,172.81,177.13,170.98,505.06K,1.78%
5-Apr-11,172.72,173.73,175.48,172.17,129.28K,-0.82%
4-Apr-11,174.15,173.73,175.89,172.49,124.57K,0.29%
1-Apr-11,173.64,177.41,177.41,173.04,114.22K,-2.13%
31-Mar-11,177.41,173.92,179.16,173.73,215.72K,2.14%
30-Mar-11,173.69,172.81,175.2,172.81,126.68K,0.48%
29-Mar-11,172.86,170.1,174.47,168.77,192.46K,1.62%
28-Mar-11,170.1,165.46,171.67,165.46,236.66K,1.53%
25-Mar-11,167.53,162.24,168.49,161.78,285.08K,3.82%
24-Mar-11,161.37,161.78,162.24,160.86,86.60K,0.32%
23-Mar-11,160.86,160.82,161.65,159.49,81.44K,0.34%
22-Mar-11,160.31,159.94,161.23,159.81,108.15K,0.80%
21-Mar-11,159.03,160.86,160.86,158.66,133.18K,-0.51%
18-Mar-11,159.85,163.16,163.16,159.58,130.84K,-1.28%
17-Mar-11,161.92,162.66,162.7,160.68,119.09K,-0.51%
16-Mar-11,162.75,161.78,163.94,161.32,149.90K,1.61%
15-Mar-11,160.17,161.78,161.78,159.21,163.86K,-2.05%
14-Mar-11,163.53,160.5,163.99,160.5,152.59K,1.92%
11-Mar-11,160.45,160.91,162.29,159.07,282.12K,-0.74%
10-Mar-11,161.65,164.54,164.54,160.5,208.61K,-1.23%
9-Mar-11,163.67,165.51,166.38,163.16,124.90K,-1.03%
8-Mar-11,165.37,165.97,166.89,164.04,138.66K,0.17%
7-Mar-11,165.09,165.32,166.24,161.23,163.70K,0.33%
4-Mar-11,164.54,165.46,166.66,163.94,104.06K,0.30%
3-Mar-11,164.04,166.29,167.3,163.35,180.68K,-1.30%
1-Mar-11,166.2,158.57,166.98,157.23,323.74K,6.33%
28-Feb-11,156.31,157.19,161.6,155.85,211.58K,-0.24%
25-Feb-11,156.68,158.11,158.84,154.98,170.76K,-0.41%
24-Feb-11,157.33,159.94,159.94,156.5,150.22K,-1.35%
23-Feb-11,159.49,161.69,162.52,158.75,112.34K,-1.17%
22-Feb-11,161.37,163.07,163.07,160.59,92.22K,-0.62%
21-Feb-11,162.38,163.39,163.9,160.5,128.55K,-1.04%
18-Feb-11,164.08,166.38,166.93,163.39,109.70K,-1.06%
17-Feb-11,165.83,167.11,167.11,164.54,72.48K,-0.44%
16-Feb-11,166.56,166.29,167.21,165.6,68.28K,0.16%
15-Feb-11,166.29,165,167.11,163.53,181.71K,1.54%
14-Feb-11,163.76,165.37,165.74,163.25,125.41K,1.05%
11-Feb-11,162.06,157,163.39,156.82,317.33K,3.49%
10-Feb-11,156.59,158.98,159.58,156.27,212.04K,-0.53%
9-Feb-11,157.42,160.5,161.32,156.36,333.03K,-1.97%
8-Feb-11,160.59,166.38,167.07,159.76,195.29K,-2.59%
7-Feb-11,164.86,165.46,165.46,162.7,153.65K,1.47%
4-Feb-11,162.47,166.38,167.21,161.37,358.07K,-2.99%
3-Feb-11,167.48,166.84,167.76,164.17,259.43K,1.05%
2-Feb-11,165.74,173.6,174.65,165.37,516.93K,-2.64%
1-Feb-11,170.24,173.73,174.65,169.78,161.24K,-1.96%
31-Jan-11,173.64,176.03,176.03,172.12,279.29K,-1.51%
28-Jan-11,176.31,178.88,179.71,175.71,231.52K,-1.44%
27-Jan-11,178.88,180.08,181.73,177.41,320.79K,-0.67%
25-Jan-11,180.08,176.54,181.73,176.54,239.58K,1.85%
24-Jan-11,176.81,175.57,177.87,174.28,100.83K,1.45%
21-Jan-11,174.28,174.19,176.03,173.78,91.55K,0.42%
20-Jan-11,173.55,171.44,174.15,171.21,97.26K,0.80%
19-Jan-11,172.17,173.73,175.57,171.48,93.60K,-0.80%
18-Jan-11,173.55,173.14,174.38,172.68,108.83K,0.97%
17-Jan-11,171.89,171.71,173.14,170.06,179.44K,0.10%
14-Jan-11,171.71,173.73,179.25,170.98,218.97K,-1.09%
13-Jan-11,173.6,176.31,176.31,172.49,164.24K,-1.04%
12-Jan-11,175.43,176.49,177.73,170.61,189.26K,0.31%
11-Jan-11,174.88,175.57,179.02,173.27,659.78K,-0.39%
10-Jan-11,175.57,180.31,181.09,174.79,211.89K,-3.00%
7-Jan-11,181,185.68,186.74,179.98,319.00K,-2.40%
6-Jan-11,185.45,183.39,185.68,182.14,299.95K,1.33%
5-Jan-11,183.02,183.84,184.44,182.1,120.60K,-0.42%
4-Jan-11,183.8,182.01,185.18,182.01,227.70K,0.96%
3-Jan-11,182.05,184.76,186.33,180.17,198.21K,-1.27%
31-Dec-10,184.4,184.86,185.64,183.57,118.89K,-0.64%
30-Dec-10,185.59,181.78,186.56,181.36,575.45K,1.99%
29-Dec-10,181.96,181.09,182.83,180.63,360.76K,0.79%
28-Dec-10,180.54,181.09,181.91,180.21,60.89K,-0.18%
27-Dec-10,180.86,181.09,183.39,180.67,85.27K,-0.60%
24-Dec-10,181.96,180.49,182.37,179.25,201.85K,1.12%
23-Dec-10,179.94,177.82,180.26,176.81,170.98K,1.51%
22-Dec-10,177.27,176.54,178.1,176.49,121.05K,0.57%
21-Dec-10,176.26,177.27,178.33,174.65,199.49K,-0.60%
20-Dec-10,177.32,182.01,182.37,176.67,134.49K,-2.43%
16-Dec-10,181.73,181.09,183.39,180.03,275.24K,0.38%
15-Dec-10,181.04,182.93,184.12,179.11,481.69K,-0.93%
14-Dec-10,182.74,180.63,183.29,180.63,445.11K,1.12%
13-Dec-10,180.72,177.13,181.82,175.8,401.49K,2.29%
10-Dec-10,176.67,172.77,178.61,171.76,352.93K,2.70%
9-Dec-10,172.03,175.39,175.99,171.02,266.32K,-1.74%
8-Dec-10,175.07,176.45,176.45,173.96,269.52K,-0.42%
7-Dec-10,175.8,173.27,177.23,171.94,341.20K,2.22%
6-Dec-10,171.99,171.44,173.73,170.7,591.96K,1.11%
3-Dec-10,170.1,169.5,170.98,168.36,261.35K,1.09%
2-Dec-10,168.26,172.35,173.64,167.67,416.01K,-1.77%
1-Dec-10,171.3,169.14,171.89,167.34,390.27K,1.14%
30-Nov-10,169.37,165.37,170.42,163.9,419.81K,2.62%
29-Nov-10,165.05,165,166.33,163.62,284.10K,1.59%
26-Nov-10,162.47,164.77,164.77,161.05,522.08K,-0.23%
25-Nov-10,162.84,165.37,167.85,162.11,494.02K,-0.76%
24-Nov-10,164.08,166.84,167.44,162.75,311.45K,-0.83%
23-Nov-10,165.46,168.91,168.91,163.48,496.55K,-1.72%
22-Nov-10,168.36,171.89,171.89,167.34,325.30K,-0.62%
19-Nov-10,169.41,173.46,173.46,168.91,520.09K,-1.92%
18-Nov-10,172.72,174.19,175.07,171.25,480.23K,0.48%
16-Nov-10,171.89,175.48,175.48,171.16,402.73K,-1.45%
15-Nov-10,174.42,176.49,176.95,173.32,505.39K,-1.25%
12-Nov-10,176.63,177.23,178.28,176.31,202.98K,-0.05%
11-Nov-10,176.72,178.79,179.11,176.31,299.98K,-0.98%
10-Nov-10,178.47,178.7,179.11,177.73,473.68K,0.18%
9-Nov-10,178.15,178.7,178.7,176.95,354.58K,0.42%
8-Nov-10,177.41,181.09,181.09,177.18,668.78K,-1.63%
5-Nov-10,180.35,180.54,181.09,179.62,106.35K,0.77%
